timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1651232255, 6428.0000, 2.9566e-11, 1494.82244028, 0.00000000, 0.00000000, 53530.02457979, 53530.02457979 
1651232256, 7385.0000, 2.9882e-11, 1494.28786598, 0.00000000, 0.00000000, 344.33054282, 344.33054282 
1651232257, 6516.0000, 3.0210e-11, 1500.98448724, 0.00000000, 0.00000000, 312.65262935, 312.65262935 
1651232258, 6508.0000, 3.0530e-11, 1497.78864573, 156537964.68004981, 0.00000000, 60270.77729291, 60270.77729291 
1651232259, 6848.0000, 3.0856e-11, 1500.15220894, 0.00000000, 0.00000000, 30029.28770065, 30029.28770065 
1651232260, 7032.0000, 3.1168e-11, 1498.23858776, 42546847.99228378, 0.00000000, 616.69182096, 616.69182096 
1651232261, 6356.0000, 3.1504e-11, 1502.43616083, 0.00000000, 0.00000000, 261037.10311302, 261037.10311302 
1651232262, 6556.0000, 3.1834e-11, 1497.48190068, 0.00000000, 0.00000000, 286.78723963, 286.78723963 
1651232263, 6600.0000, 3.2160e-11, 1499.66899750, 0.00000000, 0.00000000, 145758.44102306, 145758.44102306 
1651232264, 6664.0000, 3.2492e-11, 1500.58515894, 0.00000000, 0.00000000, 5851.38927163, 5851.38927163 
1651232265, 8843.0000, 3.2818e-11, 1503.62499116, 0.00000000, 0.00000000, 987.02039119, 987.02039119 
1651232266, 7024.0000, 3.3136e-11, 1497.66336397, 0.00000000, 0.00000000, 9539.15354926, 9539.15354926 
1651232267, 6501.0000, 3.3442e-11, 1492.82626180, 96131531.55069052, 0.00000000, 639.53666431, 639.53666431 
1651232268, 6613.0000, 3.3770e-11, 1502.54391254, 0.00000000, 0.00000000, 27244.94084612, 27244.94084612 
1651232269, 6957.0000, 3.4098e-11, 1497.88458219, 0.00000000, 0.00000000, 512215.72191231, 512215.72191231 
1651232270, 9237.0000, 3.4426e-11, 1496.25528918, 0.00000000, 0.00000000, 578.75924921, 578.75924921 
1651232271, 8619.0000, 3.4762e-11, 1501.69842682, 0.00000000, 0.00000000, 738.06368661, 738.06368661 
1651232272, 7193.0000, 3.5066e-11, 1493.85005328, 0.00000000, 0.00000000, 1441.05915226, 1441.05915226 
1651232273, 9623.0000, 3.5384e-11, 1497.01041985, 58319686.64800210, 0.00000000, 645.58574334, 645.58574334 
1651232274, 6930.0000, 3.5706e-11, 1496.05783147, 0.00000000, 0.00000000, 1890.40265511, 1890.40265511 
1651232275, 9454.0000, 3.6044e-11, 1500.27522716, 0.00000000, 0.00000000, 443827.44261443, 443827.44261443 
1651232276, 6937.0000, 3.6372e-11, 1500.38543225, 0.00000000, 0.00000000, 442486.00690345, 442486.00690345 
1651232277, 6590.0000, 3.6692e-11, 1496.91119004, 56175644.04056486, 0.00000000, 2380605435299.34277344, 2380605435299.34277344 
1651232278, 10061.0000, 3.7032e-11, 1495.58799761, 0.00000000, 0.00000000, 505.97781991, 505.97781991 
1651232279, 6285.0000, 3.7374e-11, 1500.05786467, 0.00000000, 0.00000000, 1733.53949474, 1733.53949474 
1651232280, 8238.0000, 3.7706e-11, 1497.34427097, 0.00000000, 0.00000000, 2103.27806476, 2103.27806476 
1651232281, 9127.0000, 3.8044e-11, 1501.85785304, 28597751.23093427, 0.00000000, 651.83020915, 651.83020915 
1651232282, 7935.0000, 3.8346e-11, 1499.73952704, 0.00000000, 0.00000000, 162080.18791769, 162080.18791769 
1651232283, 6378.0000, 3.8664e-11, 1505.35657899, 0.00000000, 0.00000000, 2214893.85085931, 2214893.85085931 
1651232284, 7742.0000, 3.8960e-11, 1498.96259412, 0.00000000, 0.00000000, 183.77485687, 183.77485687 
1651232285, 6393.0000, 3.9276e-11, 1488.87242054, 0.00000000, 0.00000000, 123397.90846588, 123397.90846588 
1651232286, 6379.0000, 3.9610e-11, 1499.85391023, 0.00000000, 0.00000000, 1093.58171010, 1093.58171010 
