  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  2.2000e-012           40.51832962            0.00000000        1208.33795151           -0.02225650         1208.31569501 
  2.2020e-012           40.51833009            0.00000000        1208.33796529           -0.02228405         1208.31568123 
  2.2040e-012           40.51833052            0.00000000        1208.33797828           -0.02231004         1208.31566824 
  2.2060e-012           40.51833093            0.00000000        1208.33799050           -0.02233448         1208.31565602 
  2.2080e-012           40.51833132            0.00000000        1208.33800194           -0.02235736         1208.31564458 
  2.2100e-012           40.51833167            0.00000000        1208.33801261           -0.02237870         1208.31563391 
  2.2120e-012           40.51833201            0.00000000        1208.33802250           -0.02239848         1208.31562402 
  2.2140e-012           40.51833231            0.00000000        1208.33803162           -0.02241673         1208.31561490 
  2.2160e-012           40.51833259            0.00000000        1208.33803998           -0.02243343         1208.31560655 
  2.2180e-012           40.51833285            0.00000000        1208.33804757           -0.02244861         1208.31559896 
  2.2200e-012           40.51833307            0.00000000        1208.33805439           -0.02246226         1208.31559213 
  2.2220e-012           40.51833328            0.00000000        1208.33806046           -0.02247439         1208.31558607 
  2.2240e-012           40.51833346            0.00000000        1208.33806577           -0.02248501         1208.31558076 
  2.2260e-012           40.51833361            0.00000000        1208.33807033           -0.02249413         1208.31557620 
  2.2280e-012           40.51833374            0.00000000        1208.33807414           -0.02250176         1208.31557238 
  2.2300e-012           40.51833384            0.00000000        1208.33807722           -0.02250791         1208.31556931 
  2.2320e-012           40.51833392            0.00000000        1208.33807956           -0.02251259         1208.31556697 
  2.2340e-012           40.51833397            0.00000000        1208.33808117           -0.02251580         1208.31556536 
  2.2360e-012           40.51833400            0.00000000        1208.33808205           -0.02251757         1208.31556448 
  2.2380e-012           40.51833401            0.00000000        1208.33808222           -0.02251791         1208.31556431 
  2.2400e-012           40.51833399            0.00000000        1208.33808168           -0.02251683         1208.31556485 
  2.2420e-012           40.51833395            0.00000000        1208.33808044           -0.02251434         1208.31556610 
  2.2440e-012           40.51833388            0.00000000        1208.33807850           -0.02251046         1208.31556804 
  2.2460e-012           40.51833379            0.00000000        1208.33807587           -0.02250520         1208.31557067 
  2.2480e-012           40.51833368            0.00000000        1208.33807256           -0.02249859         1208.31557397 
  2.2500e-012           40.51833355            0.00000000        1208.33806859           -0.02249063         1208.31557795 
  2.2520e-012           40.51833339            0.00000000        1208.33806395           -0.02248135         1208.31558259 
  2.2540e-012           40.51833322            0.00000000        1208.33805866           -0.02247077         1208.31558789 
  2.2560e-012           40.51833302            0.00000000        1208.33805272           -0.02245889         1208.31559383 
  2.2580e-012           40.51833280            0.00000000        1208.33804615           -0.02244575         1208.31560040 
  2.2600e-012           40.51833256            0.00000000        1208.33803895           -0.02243136         1208.31560759 
  2.2620e-012           40.51833230            0.00000000        1208.33803115           -0.02241574         1208.31561540 
  2.2640e-012           40.51833201            0.00000000        1208.33802274           -0.02239892         1208.31562382 
  2.2660e-012           40.51833171            0.00000000        1208.33801373           -0.02238091         1208.31563282 
  2.2680e-012           40.51833139            0.00000000        1208.33800415           -0.02236174         1208.31564241 
  2.2700e-012           40.51833105            0.00000000        1208.33799399           -0.02234143         1208.31565257 
  2.2720e-012           40.51833069            0.00000000        1208.33798328           -0.02232000         1208.31566328 
  2.2740e-012           40.51833031            0.00000000        1208.33797202           -0.02229748         1208.31567454 
  2.2760e-012           40.51832992            0.00000000        1208.33796023           -0.02227389         1208.31568634 
  2.2780e-012           40.51832950            0.00000000        1208.33794791           -0.02224926         1208.31569865 
  2.2800e-012           40.51832907            0.00000000        1208.33793509           -0.02222360         1208.31571148 
  2.2820e-012           40.51832863            0.00000000        1208.33792176           -0.02219696         1208.31572481 
  2.2840e-012           40.51832816            0.00000000        1208.33790796           -0.02216934         1208.31573861 
  2.2860e-012           40.51832769            0.00000000        1208.33789368           -0.02214079         1208.31575289 
  2.2880e-012           40.51832719            0.00000000        1208.33787895           -0.02211132         1208.31576763 
  2.2900e-012           40.51832668            0.00000000        1208.33786377           -0.02208096         1208.31578281 
  2.2920e-012           40.51832616            0.00000000        1208.33784816           -0.02204974         1208.31579842 
  2.2940e-012           40.51832562            0.00000000        1208.33783214           -0.02201769         1208.31581445 
  2.2960e-012           40.51832507            0.00000000        1208.33781571           -0.02198484         1208.31583088 
  2.2980e-012           40.51832451            0.00000000        1208.33779890           -0.02195120         1208.31584769 
  2.3000e-012           40.51832393            0.00000000        1208.33778171           -0.02191683         1208.31586488 
  2.3020e-012           40.51832334            0.00000000        1208.33776416           -0.02188173         1208.31588243 
  2.3040e-012           40.51832274            0.00000000        1208.33774627           -0.02184594         1208.31590033 
  2.3060e-012           40.51832213            0.00000000        1208.33772805           -0.02180950         1208.31591855 
  2.3080e-012           40.51832151            0.00000000        1208.33770951           -0.02177242         1208.31593709 
  2.3100e-012           40.51832088            0.00000000        1208.33769067           -0.02173474         1208.31595593 
  2.3120e-012           40.51832024            0.00000000        1208.33767155           -0.02169650         1208.31597505 
  2.3140e-012           40.51831959            0.00000000        1208.33765216           -0.02165771         1208.31599445 
  2.3160e-012           40.51831893            0.00000000        1208.33763251           -0.02161841         1208.31601410 
  2.3180e-012           40.51831826            0.00000000        1208.33761262           -0.02157864         1208.31603399 
  2.3200e-012           40.51831759            0.00000000        1208.33759251           -0.02153841         1208.31605410 
  2.3220e-012           40.51831691            0.00000000        1208.33757219           -0.02149777         1208.31607442 
  2.3240e-012           40.51831622            0.00000000        1208.33755168           -0.02145674         1208.31609494 
  2.3260e-012           40.51831552            0.00000000        1208.33753099           -0.02141536         1208.31611563 
  2.3280e-012           40.51831482            0.00000000        1208.33751014           -0.02137365         1208.31613649 
  2.3300e-012           40.51831412            0.00000000        1208.33748914           -0.02133164         1208.31615749 
  2.3320e-012           40.51831341            0.00000000        1208.33746800           -0.02128938         1208.31617863 
  2.3340e-012           40.51831270            0.00000000        1208.33744676           -0.02124688         1208.31619988 
  2.3360e-012           40.51831198            0.00000000        1208.33742541           -0.02120419         1208.31622123 
  2.3380e-012           40.51831126            0.00000000        1208.33740398           -0.02116132         1208.31624266 
  2.3400e-012           40.51831054            0.00000000        1208.33738248           -0.02111832         1208.31626416 
  2.3420e-012           40.51830982            0.00000000        1208.33736093           -0.02107521         1208.31628572 
  2.3440e-012           40.51830910            0.00000000        1208.33733934           -0.02103203         1208.31630731 
  2.3460e-012           40.51830837            0.00000000        1208.33731773           -0.02098880         1208.31632892 
  2.3480e-012           40.51830765            0.00000000        1208.33729611           -0.02094556         1208.31635054 
  2.3500e-012           40.51830692            0.00000000        1208.33727450           -0.02090234         1208.31637216 
  2.3520e-012           40.51830620            0.00000000        1208.33725292           -0.02085917         1208.31639374 
  2.3540e-012           40.51830548            0.00000000        1208.33723137           -0.02081608         1208.31641529 
  2.3560e-012           40.51830476            0.00000000        1208.33720988           -0.02077310         1208.31643678 
  2.3580e-012           40.51830404            0.00000000        1208.33718847           -0.02073027         1208.31645820 
  2.3600e-012           40.51830332            0.00000000        1208.33716713           -0.02068760         1208.31647953 
  2.3620e-012           40.51830261            0.00000000        1208.33714591           -0.02064514         1208.31650076 
  2.3640e-012           40.51830190            0.00000000        1208.33712479           -0.02060291         1208.31652188 
  2.3660e-012           40.51830120            0.00000000        1208.33710381           -0.02056095         1208.31654286 
  2.3680e-012           40.51830050            0.00000000        1208.33708298           -0.02051928         1208.31656370 
  2.3700e-012           40.51829981            0.00000000        1208.33706231           -0.02047793         1208.31658437 
  2.3720e-012           40.51829912            0.00000000        1208.33704181           -0.02043694         1208.31660487 
  2.3740e-012           40.51829844            0.00000000        1208.33702151           -0.02039633         1208.31662518 
  2.3760e-012           40.51829777            0.00000000        1208.33700141           -0.02035614         1208.31664528 
  2.3780e-012           40.51829710            0.00000000        1208.33698154           -0.02031638         1208.31666515 
  2.3800e-012           40.51829644            0.00000000        1208.33696190           -0.02027710         1208.31668480 
  2.3820e-012           40.51829579            0.00000000        1208.33694250           -0.02023831         1208.31670419 
  2.3840e-012           40.51829515            0.00000000        1208.33692338           -0.02020006         1208.31672332 
  2.3860e-012           40.51829452            0.00000000        1208.33690453           -0.02016236         1208.31674217 
  2.3880e-012           40.51829389            0.00000000        1208.33688598           -0.02012525         1208.31676073 
  2.3900e-012           40.51829328            0.00000000        1208.33686773           -0.02008875         1208.31677898 
  2.3920e-012           40.51829268            0.00000000        1208.33684980           -0.02005290         1208.31679690 
  2.3940e-012           40.51829209            0.00000000        1208.33683221           -0.02001771         1208.31681450 
  2.3960e-012           40.51829151            0.00000000        1208.33681497           -0.01998322         1208.31683175 
  2.3980e-012           40.51829095            0.00000000        1208.33679808           -0.01994946         1208.31684863 
  2.4000e-012           40.51829039            0.00000000        1208.33678158           -0.01991644         1208.31686514 
  2.4020e-012           40.51828985            0.00000000        1208.33676546           -0.01988420         1208.31688126 
  2.4040e-012           40.51828933            0.00000000        1208.33674975           -0.01985277         1208.31689697 
  2.4060e-012           40.51828881            0.00000000        1208.33673445           -0.01982217         1208.31691227 
  2.4080e-012           40.51828832            0.00000000        1208.33671958           -0.01979243         1208.31692715 
  2.4100e-012           40.51828783            0.00000000        1208.33670515           -0.01976357         1208.31694158 
  2.4120e-012           40.51828736            0.00000000        1208.33669117           -0.01973562         1208.31695555 
  2.4140e-012           40.51828691            0.00000000        1208.33667767           -0.01970860         1208.31696906 
  2.4160e-012           40.51828647            0.00000000        1208.33666464           -0.01968255         1208.31698209 
  2.4180e-012           40.51828605            0.00000000        1208.33665210           -0.01965748         1208.31699463 
  2.4200e-012           40.51828565            0.00000000        1208.33664008           -0.01963341         1208.31700666 
  2.4220e-012           40.51828526            0.00000000        1208.33662856           -0.01961039         1208.31701818 
  2.4240e-012           40.51828489            0.00000000        1208.33661758           -0.01958842         1208.31702916 
  2.4260e-012           40.51828454            0.00000000        1208.33660714           -0.01956753         1208.31703960 
  2.4280e-012           40.51828421            0.00000000        1208.33659725           -0.01954776         1208.31704949 
  2.4300e-012           40.51828390            0.00000000        1208.33658793           -0.01952911         1208.31705882 
  2.4320e-012           40.51828361            0.00000000        1208.33657918           -0.01951162         1208.31706756 
  2.4340e-012           40.51828333            0.00000000        1208.33657103           -0.01949531         1208.31707572 
  2.4360e-012           40.51828308            0.00000000        1208.33656347           -0.01948019         1208.31708328 
  2.4380e-012           40.51828285            0.00000000        1208.33655653           -0.01946631         1208.31709022 
  2.4400e-012           40.51828264            0.00000000        1208.33655021           -0.01945367         1208.31709654 
  2.4420e-012           40.51828245            0.00000000        1208.33654453           -0.01944230         1208.31710223 
  2.4440e-012           40.51828228            0.00000000        1208.33653949           -0.01943222         1208.31710727 
  2.4460e-012           40.51828213            0.00000000        1208.33653511           -0.01942346         1208.31711165 
  2.4480e-012           40.51828201            0.00000000        1208.33653140           -0.01941603         1208.31711537 
  2.4500e-012           40.51828190            0.00000000        1208.33652836           -0.01940996         1208.31711840 
  2.4520e-012           40.51828182            0.00000000        1208.33652602           -0.01940528         1208.31712075 
  2.4540e-012           40.51828177            0.00000000        1208.33652438           -0.01940199         1208.31712239 
  2.4560e-012           40.51828174            0.00000000        1208.33652345           -0.01940013         1208.31712332 
  2.4580e-012           40.51828173            0.00000000        1208.33652324           -0.01939971         1208.31712353 
  2.4600e-012           40.51828175            0.00000000        1208.33652377           -0.01940077         1208.31712300 
  2.4620e-012           40.51828179            0.00000000        1208.33652504           -0.01940330         1208.31712174 
  2.4640e-012           40.51828186            0.00000000        1208.33652706           -0.01940735         1208.31711971 
  2.4660e-012           40.51828195            0.00000000        1208.33652985           -0.01941293         1208.31711693 
  2.4680e-012           40.51828207            0.00000000        1208.33653342           -0.01942005         1208.31711336 
  2.4700e-012           40.51828222            0.00000000        1208.33653777           -0.01942875         1208.31710902 
  2.4720e-012           40.51828239            0.00000000        1208.33654291           -0.01943904         1208.31710387 
  2.4740e-012           40.51828259      1825186.89822350        1208.33654886           -0.01945094         1208.31709792 
  2.4760e-012           40.51828282            0.00000000        1208.33655564           -0.01946449         1208.31709115 
  2.4780e-012           40.51828307            0.00000000        1208.33656324           -0.01947969         1208.31708355 
  2.4800e-012           40.51828336            0.00000000        1208.33657168           -0.01949656         1208.31707512 
  2.4820e-012           40.51828367            0.00000000        1208.33658096           -0.01951513         1208.31706583 
  2.4840e-012           40.51828401            0.00000000        1208.33659110           -0.01953541         1208.31705569 
  2.4860e-012           40.51828438            0.00000000        1208.33660211           -0.01955742         1208.31704469 
  2.4880e-012           40.51828477            0.00000000        1208.33661399           -0.01958118         1208.31703281 
  2.4900e-012           40.51828520            0.00000000        1208.33662676           -0.01960672         1208.31702004 
  2.4920e-012           40.51828566            0.00000000        1208.33664043           -0.01963405         1208.31700637 
  2.4940e-012           40.51828615            0.00000000        1208.33665500           -0.01966320         1208.31699180 
  2.4960e-012           40.51828667            0.00000000        1208.33667049           -0.01969418         1208.31697631 
  2.4980e-012           40.51828722            0.00000000        1208.33668691           -0.01972701         1208.31695990 
